IP Address,BAD IP,Risk Score,Risk Level,Attack Count,First Seen,Last Seen,Targeted Agents,Attack Types,Country,Country Code,City,Latitude,Longitude,Geo Source,Is Malicious,Threat Score,Reputation Score,TI Sources,TI Confidence,VT Malicious,VT Suspicious,VT Categories,AbuseIPDB Score,Abuse Confidence,AbuseIPDB Reports,Total Reports,Is Whitelisted,ISP,Usage Type,SANS Score,SANS Count,SANS Attacks,SANS Malicious,SANS First Seen,SANS Last Seen,ML Anomaly,ML Score,ML Severity,ML Explanation,VAE Anomaly,VAE Score,Deep SVDD Anomaly,Deep SVDD Score,Advanced ML Anomaly,Advanced ML Severity,Is Tor,Is VPN,Is Cloud,Organization,MITRE Tactics,MITRE Techniques,MITRE URLs
175.157.22.247,NO,30.01,LOW,2,2026-02-02 21:58:10,2026-02-02 21:59:44,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,2.6609,Yes,9.9633,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
157.49.178.83,NO,30.01,LOW,2,2026-01-30 21:20:58,2026-01-30 21:22:02,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Reliance Jio infocomm ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.5593,No,9.6961,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.8.216,NO,30.01,LOW,2,2026-02-03 21:48:53,2026-02-03 21:49:37,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6517,No,9.665,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
34.227.3.186,NO,30.0,LOW,4,2026-01-31 11:42:27,2026-01-31 11:42:29,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,US,US,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Amazon Technologies Inc.,Data Center/Web Hosting/Transit,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7668,No,9.7378,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.143.96,NO,30.0,LOW,2,2026-01-29 22:09:29,2026-02-02 18:05:55,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5476,No,8.7511,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.208.158,NO,29.62,LOW,3,2026-02-02 11:53:22,2026-02-02 15:07:22,003|HRC-CDM-Application-Server-Prod|10.18.5.178,"AttackType.UNKNOWN, AttackType.EXPLOIT",LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.3429,No,8.5226,No,low,No,No,No,Unknown,"Credential Access, Execution, Initial Access, Privilege Escalation","T1068: Exploitation for Privilege Escalation, T1110: Brute Force, T1190: Exploit Public-Facing Application, T1203: Exploitation for Client Execution",https://attack.mitre.org/techniques/T1068/ | https://attack.mitre.org/techniques/T1110/ | https://attack.mitre.org/techniques/T1190/ | https://attack.mitre.org/techniques/T1203/
112.134.132.220,NO,29.58,LOW,2,2026-02-02 14:13:42,2026-02-03 09:23:37,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3036,No,9.4402,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.47.242,NO,29.48,LOW,2,2026-02-02 11:26:10,2026-02-03 06:24:08,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.4688,No,9.4099,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
223.224.11.172,NO,28.69,LOW,2,2026-02-02 16:10:06,2026-02-03 09:33:24,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Dialog Axiata Plc,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.7713,No,9.5151,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
157.49.171.240,NO,28.47,LOW,3,2026-01-29 15:26:44,2026-01-29 22:23:30,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Reliance Jio infocomm ltd,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.1529,No,9.5513,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.138.47,NO,28.4,LOW,3,2026-02-04 04:22:02,2026-02-04 11:10:02,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4968,No,9.5722,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
203.189.184.25,NO,27.5,LOW,3,2026-02-03 02:32:01,2026-02-03 07:32:10,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Hutchison Telecommunications Lanka (Private) Limited,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3806,No,9.55,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.41.252,NO,27.45,LOW,3,2026-02-03 03:05:39,2026-02-03 07:59:18,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.399,No,9.6061,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
103.247.51.65,NO,25.0,LOW,1,2026-02-05 09:52:23,2026-02-05 09:52:23,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Hutchison Telecommunications Lanka (Private) Limited,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.532,No,9.7179,No,low,No,No,No,Unknown,N/A,N/A,N/A
61.245.169.11,NO,25.0,LOW,1,2026-02-05 04:35:16,2026-02-05 04:35:16,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Mobitel Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7552,No,9.7495,No,low,No,No,No,Unknown,N/A,N/A,N/A
175.157.20.239,NO,25.0,LOW,1,2026-02-04 22:51:30,2026-02-04 22:51:30,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5094,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
116.206.245.9,NO,25.0,LOW,1,2026-02-04 22:05:27,2026-02-04 22:05:27,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata Plc,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6632,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
223.181.104.39,NO,25.0,LOW,1,2026-02-04 21:48:30,2026-02-04 21:48:30,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Bharti Airtel Limited,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4356,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
49.47.9.190,NO,25.0,LOW,1,2026-02-04 21:41:48,2026-02-04 21:41:48,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Reliance Jio Infocomm Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.4553,No,9.6886,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.185.109,NO,25.0,LOW,1,2026-02-04 19:08:01,2026-02-04 19:08:01,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.8765,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
152.58.116.140,NO,25.0,LOW,1,2026-02-04 19:07:39,2026-02-04 19:07:39,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Reliance Jio Infocomm Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.7106,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.219.234.169,NO,25.0,LOW,1,2026-02-04 16:03:09,2026-02-04 16:03:09,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Bharti Airtel Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4298,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.209.81,NO,25.0,LOW,1,2026-02-03 23:38:30,2026-02-03 23:38:30,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.0058,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
103.247.48.109,NO,25.0,LOW,1,2026-02-03 21:56:31,2026-02-03 21:56:31,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Hutchison Telecommunications Lanka (Private) Limited,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.1582,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
157.49.182.93,NO,25.0,LOW,1,2026-02-03 21:42:25,2026-02-03 21:42:25,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Reliance Jio infocomm ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4362,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
123.231.85.49,NO,25.0,LOW,1,2026-02-03 21:41:35,2026-02-03 21:41:35,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,MTT Network Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.0181,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.16.82,NO,25.0,LOW,1,2026-02-03 20:31:32,2026-02-03 20:31:32,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4397,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
152.59.178.144,NO,25.0,LOW,1,2026-02-03 18:51:27,2026-02-03 18:51:27,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Reliance Jio Infocomm Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4605,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
111.223.187.156,NO,25.0,LOW,1,2026-02-02 22:59:14,2026-02-02 22:59:14,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4306,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.41.113,NO,25.0,LOW,1,2026-02-02 21:35:15,2026-02-02 21:35:15,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.443,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
157.49.45.201,NO,25.0,LOW,1,2026-02-02 21:11:03,2026-02-02 21:11:03,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Reliance Jio infocomm ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7636,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.137.136,NO,25.0,LOW,1,2026-02-02 19:29:06,2026-02-02 19:29:06,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7063,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.180.189,NO,25.0,LOW,1,2026-02-02 18:48:30,2026-02-02 18:48:30,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5316,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
111.223.180.140,NO,25.0,LOW,1,2026-02-02 14:45:04,2026-02-02 14:45:04,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4358,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
38.183.8.217,NO,25.0,LOW,1,2026-02-02 12:56:09,2026-02-02 12:56:09,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Netplus Broadband Services Pvt ltd,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7126,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.15.60,NO,25.0,LOW,1,2026-02-02 03:56:40,2026-02-02 03:56:40,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6458,No,9.679,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.219.224.133,NO,25.0,LOW,1,2026-01-30 23:57:22,2026-01-30 23:57:22,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Bharti Airtel Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.452,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.187.103,NO,25.0,LOW,1,2026-01-30 08:15:14,2026-01-30 08:15:14,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.9332,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.233.141,NO,25.0,LOW,1,2026-01-30 08:14:46,2026-01-30 08:14:46,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.6705,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
110.224.174.210,NO,25.0,LOW,1,2026-01-30 06:22:37,2026-01-30 06:22:37,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,BHARTI AIRTEL LTD.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.8091,No,9.679,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.8.185,NO,25.0,LOW,1,2026-01-30 06:22:07,2026-01-30 06:22:07,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6505,No,9.679,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.10.76,NO,25.0,LOW,1,2026-01-30 03:34:01,2026-01-30 03:34:01,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5863,No,9.679,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
111.223.190.246,NO,25.0,LOW,1,2026-01-29 20:55:12,2026-01-29 20:55:12,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4966,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.215.160.65,NO,25.0,LOW,1,2026-01-29 20:51:26,2026-01-29 20:51:26,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Bharti Airtel Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.677,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
123.201.215.88,NO,25.0,LOW,1,2026-01-29 20:50:18,2026-01-29 20:50:18,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,YOU Telecom India Pvt Ltd,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5375,No,9.637,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.27.175,NO,25.0,LOW,1,2026-01-29 13:57:19,2026-01-29 13:57:19,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.4467,No,9.6886,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
52.55.51.158,NO,24.95,LOW,2,2026-01-29 16:05:54,2026-01-30 02:00:01,034|HRC-AMD-Kollect-Mediator-PROD|10.2.1.162,AttackType.UNKNOWN,US,US,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Amazon Technologies Inc.,Data Center/Web Hosting/Transit,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,3.7397,No,9.3815,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.0.0.0,NO,23.0,LOW,2,2026-02-04 05:34:17,2026-02-04 05:34:21,003|HRC-CDM-Application-Server-Prod|10.18.5.178,"AttackType.UNKNOWN, AttackType.EXPLOIT",CN,CN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,2,2,No,CHINANET FUJIAN PROVINCE NETWORK,,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,2.0087,No,8.2868,No,low,No,No,No,Unknown,"Credential Access, Execution, Initial Access, Privilege Escalation","T1068: Exploitation for Privilege Escalation, T1110: Brute Force, T1190: Exploit Public-Facing Application, T1203: Exploitation for Client Execution",https://attack.mitre.org/techniques/T1068/ | https://attack.mitre.org/techniques/T1110/ | https://attack.mitre.org/techniques/T1190/ | https://attack.mitre.org/techniques/T1203/
